id,observed_on,quality_grade,captive_cultivated,latitude,longitude,scientific_name,common_name
74758145,2021-04-21,research,false,30.2635536038,-97.6313323931,Battus philenor,Pipevine Swallowtail
74767615,2021-04-21,research,false,37.9782033333,-122.1553945,Battus philenor hirsuta,California Pipevine Swallowtail
74770118,2021-04-21,research,false,30.2701758585,-98.8624208354,Battus philenor,Pipevine Swallowtail
74783056,2021-04-15,research,false,35.2331027783,-93.6289722217,Battus philenor,Pipevine Swallowtail
74789174,2021-04-21,research,false,29.5765151757,-98.3048153925,Battus philenor,Pipevine Swallowtail
74791369,2021-04-21,research,false,38.4134916667,-122.9553,Battus philenor,Pipevine Swallowtail
74791442,2021-04-21,research,false,30.2837760857,-97.7815718439,Battus philenor,Pipevine Swallowtail
74792347,2021-04-20,research,false,25.8624423905,-108.1189279244,Battus philenor,Pipevine Swallowtail
74796774,2021-04-19,research,false,35.5839769,-94.5593849,Battus philenor,Pipevine Swallowtail
74798194,2021-04-19,research,false,35.5839769,-94.5593849,Battus philenor,Pipevine Swallowtail
74798537,2021-04-19,research,false,28.6548997359,-97.3846435547,Battus philenor,Pipevine Swallowtail
74810706,2021-04-17,research,false,37.974539085,-122.2698099253,Battus philenor,Pipevine Swallowtail
74832643,2021-04-04,research,false,39.9119916667,-122.0876833333,Battus philenor hirsuta,California Pipevine Swallowtail
74836833,2021-04-20,research,false,35.9567361,-89.0033992,Battus philenor,Pipevine Swallowtail
74837440,2021-04-20,research,false,29.521819,-95.8027689722,Battus philenor,Pipevine Swallowtail
74838752,2021-04-20,research,false,29.5466799722,-98.4489659722,Battus philenor,Pipevine Swallowtail
74838914,2021-04-20,research,false,29.543275,-98.441393,Battus philenor,Pipevine Swallowtail
74847078,2021-04-21,research,false,30.283427333,-97.7794265747,Battus philenor,Pipevine Swallowtail
74849540,2021-04-22,research,false,37.9826861111,-122.5956944444,Battus philenor,Pipevine Swallowtail
74857830,2021-04-22,research,false,37.9345864304,-122.1218587451,Battus philenor,Pipevine Swallowtail
74867197,2021-04-22,research,false,29.6087783333,-98.2382366667,Battus philenor,Pipevine Swallowtail
74868435,2017-05-31,research,false,35.899290019,-79.0331105629,Battus philenor,Pipevine Swallowtail
74873605,2021-04-14,research,false,37.9536644023,-122.3171642111,Battus philenor,Pipevine Swallowtail
74874561,2021-04-18,research,false,33.05856,-95.097885,Battus philenor,Pipevine Swallowtail
74876799,2020-08-30,research,false,35.5445979908,-94.2522319314,Battus philenor,Pipevine Swallowtail
74879254,2021-04-22,research,false,35.7736629722,-94.256048,Battus philenor,Pipevine Swallowtail
74884976,2021-04-22,research,false,29.3828372955,-98.5308914185,Battus philenor,Pipevine Swallowtail
74885959,2021-04-19,research,false,30.0384555,-95.3802633333,Battus philenor,Pipevine Swallowtail
74886278,2021-04-19,research,false,30.0386916667,-95.380325,Battus philenor,Pipevine Swallowtail
74886610,2021-04-19,research,false,30.0386195,-95.3805383333,Battus philenor,Pipevine Swallowtail
74890174,2021-03-29,research,false,28.063389111,-97.8777337776,Battus philenor,Pipevine Swallowtail
74895946,2021-04-22,research,false,29.5716826862,-98.6182996631,Battus philenor,Pipevine Swallowtail
74899301,2021-04-04,research,false,32.3659724,-95.9921928,Battus philenor,Pipevine Swallowtail
74902343,2021-04-01,research,false,29.2488604346,-98.2478549022,Battus philenor,Pipevine Swallowtail
74903580,2021-04-01,research,false,29.2485093976,-98.2485013145,Battus philenor,Pipevine Swallowtail
74903634,2021-04-01,research,false,29.2485398208,-98.2485093612,Battus philenor,Pipevine Swallowtail
74903724,2021-04-01,research,false,29.2485351403,-98.2485442299,Battus philenor,Pipevine Swallowtail
74903845,2021-04-01,research,false,29.2483408994,-98.2484852213,Battus philenor,Pipevine Swallowtail
