id,observed_on,quality_grade,latitude,longitude,place_town_name,place_county_name,place_state_name,scientific_name,common_name
60625059,2020-09-23,research,38.9407057441,-77.3582592629,,Fairfax,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60634922,2020-09-24,research,34.74612833,-80.788575,,Lancaster,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60637879,2020-09-24,research,38.1886609879,-83.4315121919,,Rowan,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
60638159,2020-09-06,research,37.83009667,-90.23186333,,Sainte Genevieve,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
60646505,2020-09-22,research,36.023771,-78.691311,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60648198,2020-09-20,research,35.7804,-78.6391,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60648955,2020-09-20,research,35.781,-78.3697,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60652498,2020-09-24,research,34.90859167,-87.61887167,,Lauderdale,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
60654128,2020-09-22,research,31.7847638969,-81.3983606551,,Liberty,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
60654633,2020-09-22,research,35.98411667,-78.51164167,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60661428,2017-09-13,research,35.1212247,-79.8098618518,,Richmond,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60662026,2020-07-30,research,40.6554011734,-82.4742830917,,Richland,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
60663509,2020-09-23,research,34.0582601967,-80.96937038,,Richland,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60671126,2020-09-24,research,40.321913,-80.107635,,Allegheny,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
60675463,2020-09-24,research,35.39811333,-86.00035,,Coffee,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
60679418,2020-09-23,research,30.560525,-97.6211388889,,Williamson,Texas,Limenitis arthemis astyanax,Red-spotted Purple
60682801,2020-07-19,research,40.0814803195,-76.747273051,,York,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
60686456,2020-09-20,research,38.90924167,-76.96302833,,District of Columbia,District of Columbia,Limenitis arthemis astyanax,Red-spotted Purple
60711307,2020-09-25,research,39.8037371065,-76.2668564916,,Lancaster,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
60723920,2020-09-25,research,39.169495,-78.10909167,,Frederick,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60733706,2020-09-20,research,38.9133333333,-78.0175,,Fauquier,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60743292,2020-09-25,research,30.6573459449,-90.0168226255,,,Louisiana,Limenitis arthemis astyanax,Red-spotted Purple
60745334,2020-09-25,research,37.9986026648,-84.4169172272,,Fayette,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
60746932,2019-05-25,research,37.6930684871,-76.4843671876,,Lancaster,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60748892,2020-09-13,research,39.41241333,-76.96001333,,Carroll,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
60755942,2020-09-23,research,38.7399994454,-78.3127196147,,Page,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60769370,2020-09-25,research,29.68243667,-82.605675,,Alachua,Florida,Limenitis arthemis astyanax,Red-spotted Purple
60779323,2020-09-23,research,38.9824369833,-77.230913,,Montgomery,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
60793332,2020-09-20,research,38.8826978195,-77.1571775526,,Arlington,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60797280,2018-06-17,research,40.0819176059,-88.2292722808,,Champaign,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
60798496,2015-10-17,research,38.8738066667,-90.176965,,Saint Charles,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
60810244,2020-09-07,research,36.77553833,-81.83329667,,Washington,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60820469,2020-09-11,research,34.9249,-81.0251,,York,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60827470,2020-09-26,research,34.307495,-78.71315,,Columbus,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60830804,2020-09-26,research,35.7246866932,-79.1896102946,,Chatham,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60833269,2020-09-23,research,29.6401478192,-82.2628071878,,Alachua,Florida,Limenitis arthemis astyanax,Red-spotted Purple
60834067,2020-09-26,research,38.0635555,-78.58582167,,Albemarle,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60837482,2020-09-26,research,36.6511483427,-96.784687485,,Osage,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
60840797,2019-08-12,research,34.7664666667,-77.502555,,Onslow,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60840855,2020-09-13,research,33.5583555556,-85.1093388889,,Carroll,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
60854665,2020-09-26,research,33.3303809098,-86.9442890226,,Shelby,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
60855186,2020-09-18,research,33.918848902,-83.3456172918,,Clarke,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
60861433,2020-09-19,research,35.4709891495,-79.8146094733,,Randolph,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60862487,2020-07-11,research,38.799805,-78.315475,,Warren,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60863348,2020-09-26,research,35.9393148038,-79.1293348427,,Orange,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60869583,2020-09-26,research,37.0046627,-80.7596886,,Pulaski,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60880568,2020-09-26,research,33.2737967886,-86.777364019,,Shelby,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
60883273,2020-07-29,research,43.6938533333,-80.2494433333,,Wellington,,Limenitis arthemis arthemis × astyanax,White Admiral × Red-spotted Purple
60888920,2009-06-06,research,37.9045422117,-79.7919844867,,Bath,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60890462,2020-09-26,research,38.6724679632,-78.4349399175,,Page,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60892301,2020-09-26,research,34.8842472222,-82.2801666667,,Greenville,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60902128,2020-09-26,research,37.7937372561,-79.4391679319,,Lexington,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60903251,2020-09-26,research,36.8719745124,-81.7656643033,,Smyth,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60909482,2020-09-26,research,37.3720456672,-82.6803473818,,Floyd,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
60912967,2020-09-26,research,36.0136271757,-86.7476279049,,Williamson,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
60920520,2020-09-25,research,37.9022789565,-84.360145768,,Fayette,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
60921608,2020-09-26,research,34.1102520332,-86.3085001284,,Marshall,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
60926590,2020-09-26,research,31.5907106147,-89.1013596627,,Jones,Mississippi,Limenitis arthemis astyanax,Red-spotted Purple
60932062,2020-09-26,research,35.6276171935,-78.638704584,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60957641,2019-06-12,research,42.0787016,-87.6866202,,Cook,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
60957662,2019-07-11,research,42.1233997,-87.7738735,,Cook,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
60959572,2020-09-16,research,40.1320945,-74.39099167,,Ocean,New Jersey,Limenitis arthemis astyanax,Red-spotted Purple
60963091,2020-09-26,research,34.8069414997,-80.1443810097,,Chesterfield,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60967800,2020-09-02,research,38.2501821502,-79.0379308096,,Augusta,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60968697,2020-09-19,research,34.0410673502,-83.883258355,,Gwinnett,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
60970840,2020-09-27,research,35.3657827202,-82.3769496558,,Henderson,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60971365,2020-09-27,research,35.26191667,-80.71876333,,Mecklenburg,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60972865,2020-09-27,research,35.73342167,-78.86178667,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
60975245,2020-09-24,research,39.5046783333,-88.0856083333,,Coles,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
60980317,2020-09-13,research,37.45105,-77.65881333,,Chesterfield,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
60980560,2020-09-27,research,36.11315018,-96.1341973251,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
60981313,2020-09-27,research,36.1030279402,-86.8050025776,,Davidson,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
60999680,2020-09-20,research,39.10102,-77.1274666667,,Montgomery,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
61000702,2020-09-27,research,38.3868664414,-78.7024876787,,Rockingham,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61012834,2020-09-27,research,35.0297510227,-80.9216678905,,York,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61013169,2020-09-04,research,33.97506,-83.731688,,Barrow,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61021460,2020-09-27,research,33.901141219,-83.387411043,,Clarke,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61021543,2020-09-27,research,35.9098744129,-94.9337597964,,Cherokee,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61022712,2020-09-27,research,39.4329494,-76.7627606,,Baltimore,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
61031501,2020-09-26,research,33.6889908,-86.6833228,,Jefferson,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
61038742,2020-09-27,research,35.780495,-78.82917833,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61047737,2020-09-27,research,35.4867101123,-86.1027115131,,Coffee,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61049550,2020-09-27,research,35.0261830568,-83.971361341,,Cherokee,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61049884,2020-09-27,research,36.5822431879,-79.3997156132,,Danville,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61051698,2020-09-11,research,40.8004261442,-77.9462911561,,Centre,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
61053882,2019-06-11,research,32.5028584148,-97.4341982603,,Johnson,Texas,Limenitis arthemis astyanax,Red-spotted Purple
61056410,2020-09-27,research,35.97259167,-93.39382167,,Newton,Arkansas,Limenitis arthemis astyanax,Red-spotted Purple
61058856,2020-09-26,research,38.86887,-93.74739667,,Johnson,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
61109072,2020-09-28,research,30.5264640822,-84.1958286495,,Leon,Florida,Limenitis arthemis astyanax,Red-spotted Purple
61109165,2020-08-26,research,35.0456297,-85.3096801,,Hamilton,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61110766,2020-09-28,research,35.5457780875,-80.7768210643,,Iredell,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61116338,2020-08-28,research,34.6921272,-83.7683366,,White,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61117908,2020-09-27,research,37.8960087067,-79.0442852676,,Augusta,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61128143,2020-09-23,research,29.6072942428,-82.2776968054,,Alachua,Florida,Limenitis arthemis astyanax,Red-spotted Purple
61131508,2020-09-28,research,39.7945423751,-76.7390941736,,York,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
61131532,2020-09-27,research,35.08167783,-83.23578667,,Macon,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61134020,2020-07-21,research,35.1448253739,-89.8375448572,,Shelby,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61139416,2020-09-19,research,34.063974,-84.005085,,Gwinnett,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61139535,2020-09-16,research,30.32930333,-82.76681333,,Hamilton,Florida,Limenitis arthemis astyanax,Red-spotted Purple
61140815,2020-09-28,research,38.5562003161,-90.4284915864,,Saint Louis,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
61141101,2020-09-28,research,35.0969872117,-81.1068816361,,York,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61159930,2020-09-21,research,35.5099050003,-78.8542994578,,Harnett,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61175262,2020-09-28,research,38.23373333,-93.38443833,,Benton,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
61176177,2020-09-27,research,33.7947693815,-80.7820961997,,Richland,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61216603,2020-09-29,research,35.06183333,-85.1618195,Chattanooga,Hamilton,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61243636,2020-09-20,research,35.7049298986,-82.6378179293,,Buncombe,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61243637,2020-09-20,research,35.6067820696,-82.637265085,,Buncombe,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61243641,2020-09-21,research,35.7746974663,-82.6392337719,,Buncombe,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61245205,2020-08-07,research,36.0895778333,-86.8776466667,,Davidson,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61247870,2020-09-29,research,39.51418333,-88.08656383,,Coles,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
61249734,2020-09-29,research,41.416711135,-82.6358962432,,Erie,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
61250951,2020-09-29,research,38.6767401211,-90.0991235847,,Madison,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
61261935,2020-07-06,research,38.3032401449,-77.460540086,,Fredericksburg,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61268625,2020-09-16,research,35.2316122046,-97.4343002633,,Cleveland,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61273811,2020-08-02,research,38.6470062454,-77.2327968942,,Prince William,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61301018,2020-09-30,research,35.5228845848,-81.030485801,,Lincoln,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61304981,2020-09-25,research,38.58873,-92.2314,,Cole,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
61305170,2020-09-28,research,35.8651,-78.2362666667,,"Franklin County, US, NC",North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61305172,2020-09-28,research,35.8650944444,-78.236275,,"Franklin County, US, NC",North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61310408,2020-08-25,research,35.4307,-82.5012,,Henderson,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61314187,1993-10-15,research,36.0643,-94.172,,Washington,Arkansas,Limenitis arthemis astyanax,Red-spotted Purple
61317040,2020-09-30,research,34.6771313342,-82.8338578788,,Pickens,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61318167,2020-09-30,research,35.3887525538,-80.5637765544,,Cabarrus,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61324051,2020-09-28,research,34.5791514,-82.3738675,,Greenville,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61324839,2020-09-21,research,35.5099050003,-78.8542994578,,Harnett,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61334384,2020-09-13,research,38.1629120431,-85.5883142875,,Jefferson,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
61351751,2020-09-30,research,39.49875333,-84.73452833,,Butler,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
61353439,2020-09-22,research,35.4884209544,-86.075567656,,Coffee,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61354806,2020-09-19,research,43.2602567922,-79.9959741732,,Hamilton,,Limenitis arthemis astyanax,Red-spotted Purple
61355904,2020-09-30,research,40.796465144,-77.9481972332,,Centre,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
61358914,2020-09-18,research,33.4585273488,-88.7853370375,,Oktibbeha,Mississippi,Limenitis arthemis astyanax,Red-spotted Purple
61359667,2020-09-30,research,37.6821975124,-78.983601965,,Amherst,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61362001,2020-09-30,research,42.2830786,-87.9531303,,Lake,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
61366662,2020-09-19,research,35.6836888617,-94.8248887346,,Cherokee,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61380841,2019-08-24,research,36.4623793,-82.5696175,,Sullivan,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61386693,2020-08-29,research,37.5567921745,-89.440907833,,Union,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
61390069,2020-10-01,research,36.0613183441,-79.1167692172,,Orange,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61390490,2020-10-01,research,33.7169,-84.4024416667,,Fulton,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61390657,2020-10-01,research,33.71685,-84.40255,,Fulton,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61391918,2020-10-01,research,33.9441419239,-83.2981497214,,Clarke,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61394152,2020-10-01,research,34.83469667,-87.294905,,Lauderdale,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
61395524,2020-10-01,research,39.51140343,-84.75354041,,Butler,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
61399390,2020-10-01,research,36.2172711023,-95.9008045122,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61401194,2020-07-30,research,43.0042717,-81.3210957,"London, Ontario",Middlesex,,Limenitis arthemis astyanax,Red-spotted Purple
61414240,2020-10-01,research,35.8528638889,-79.0286027778,,Chatham,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61414436,2020-10-01,research,40.859405,-89.60493333,,Peoria,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
61423015,2020-10-01,research,35.4335216667,-79.1076138333,,Lee,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61425184,2020-10-01,research,35.564289047,-78.5096190066,,Johnston,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61429274,2020-10-01,research,34.691125,-82.82558333,,Pickens,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61431662,2020-08-06,research,42.22126167,-70.86863667,,Plymouth,Massachusetts,Limenitis arthemis astyanax,Red-spotted Purple
61436308,2020-10-01,research,35.552545,-81.89604167,,McDowell,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61439599,2020-09-19,research,40.800420053,-77.9462911561,,Centre,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
61472147,2020-09-28,research,35.0410063538,-85.1593311124,Chattanooga,Hamilton,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61472296,2020-09-25,research,35.0410369216,-84.8037231372,,Bradley,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61475984,2020-10-01,research,34.2057355538,-86.158590133,,Marshall,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
61481898,2020-10-02,research,29.5653774041,-82.4356646603,,Alachua,Florida,Limenitis arthemis astyanax,Red-spotted Purple
61483139,2020-09-20,research,35.6009,-82.554,,Buncombe,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61488953,2020-10-02,research,36.6250361111,-94.8952611111,,Delaware,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61490128,2020-10-02,research,35.2379026144,-80.7820147276,,Mecklenburg,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61493961,2020-10-02,research,35.9705966667,-78.6419533333,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61495442,2020-10-02,research,36.1712916667,-86.7339783333,,Davidson,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61500856,2020-10-02,research,38.3171161153,-77.5061305123,,Fredericksburg,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61502703,2020-09-07,research,36.29333667,-87.09750283,,Cheatham,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61505503,2020-10-01,research,41.78623333,-87.583305,Chicago,Cook,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
61507331,2020-10-02,research,37.1998904169,-80.4799655847,,Montgomery,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61511248,2020-10-01,research,35.61086667,-82.44117,,Buncombe,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61514269,2020-08-28,research,35.0741399722,-92.4942029722,,Faulkner,Arkansas,Limenitis arthemis astyanax,Red-spotted Purple
61522387,2020-10-02,research,38.6412483333,-77.2315966667,,Prince William,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61527361,2020-09-18,research,34.8986612942,-82.2796500881,,Greenville,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61532875,2020-10-02,research,36.45837,-82.295047,,Sullivan,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61537235,2020-08-18,research,40.38321333,-82.26660833,,Knox,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
61561842,2020-09-04,research,36.1224,-78.6861,,Granville,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61564652,2020-09-03,research,37.1185611176,-95.1214116684,,Labette,Kansas,Limenitis arthemis astyanax,Red-spotted Purple
61564984,2015-07-31,research,41.7039790493,-83.6719239795,,Lucas,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
61572983,2020-10-03,research,35.89923667,-79.03225,,Orange,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61575647,2020-10-03,research,39.397410171,-94.5265405253,,Clay,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
61580126,2020-10-03,research,35.9919247678,-78.9171715113,,Durham,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61581039,2020-10-03,research,34.2650192785,-78.791022205,,Columbus,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61583039,2020-09-30,research,41.3323417869,-94.008206758,,Madison,Iowa,Limenitis arthemis astyanax,Red-spotted Purple
61583697,2020-10-03,research,36.22474667,-95.89681167,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61585251,2020-10-03,research,37.2766100389,-80.0734182874,,Salem,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61586678,2020-10-03,research,33.6216149257,-83.868313618,,Newton,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61589733,2020-09-18,research,33.6215361944,-83.868345134,,Newton,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61591010,2020-10-03,research,39.4152813769,-76.8301951513,,Baltimore,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
61591422,2020-10-03,research,35.87732167,-79.1628805,,Orange,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61592586,2020-10-03,research,33.428928946,-82.4569972605,,McDuffie,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61599488,2020-09-13,research,40.10415,-74.1537945,,Monmouth,New Jersey,Limenitis arthemis astyanax,Red-spotted Purple
61604339,2020-08-19,research,33.4100231136,-86.7726128921,,Jefferson,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
61612841,2020-10-03,research,37.4729934598,-77.7725613326,,Chesterfield,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
61613175,2020-10-03,research,35.5036234525,-80.843595791,,Mecklenburg,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61615447,2020-10-01,research,33.6889908,-86.6833228,,Jefferson,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
61616080,2020-10-03,research,39.2451083333,-84.4245133333,,Hamilton,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
61616904,2020-10-03,research,36.2234447404,-95.9017107532,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61617796,2020-09-20,research,35.4171533333,-78.93003,,Harnett,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61625367,2020-10-03,research,35.0244594297,-80.8120020312,,Mecklenburg,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61629383,2020-10-03,research,39.87878833,-75.66968667,,Chester,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
61630325,2020-09-29,research,33.1569159722,-87.490540373,,Tuscaloosa,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
61630658,2020-10-03,research,36.2247961769,-95.8967577294,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61634057,2020-08-30,research,39.6335109168,-77.4377131358,,Frederick,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
61638162,2020-10-03,research,36.223457,-95.90303,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61639267,2020-09-05,research,37.64825833,-84.77864167,,Boyle,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
61645322,2009-02-26,research,41.8982204,-72.7018976,Windsor,Hartford,Connecticut,Limenitis arthemis astyanax,Red-spotted Purple
61660437,2019-08-10,research,40.1092695,-75.2206116667,,Montgomery,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
61662741,2020-10-03,research,35.7566995976,-86.9098929104,,Williamson,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61667305,2020-09-02,research,39.30116333,-82.09887783,,Athens,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
61668488,2020-10-03,research,36.4138618529,-82.4923288142,,Washington,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61670208,2020-09-02,research,35.6139464251,-82.4402393563,,Buncombe,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61670931,2020-10-04,research,34.36413,-83.2673716667,,Franklin,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61672312,2020-10-03,research,35.833255,-78.7338633333,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61683535,2020-10-04,research,33.7643550755,-84.2946019399,,DeKalb,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61685847,2020-10-04,research,33.621113463,-83.8707396288,,Newton,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
61687169,2020-10-04,research,36.174989194,-94.667181139,,Delaware,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61690578,2020-10-04,research,35.8645633333,-78.946245,,Chatham,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61698997,2020-08-27,research,39.3563111111,-84.5841361111,,Butler,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
61701042,2020-09-05,research,36.8738974085,-86.1181752672,,Allen,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
61702151,2009-05-31,research,39.8900831245,-87.1876102207,,Parke,Indiana,Limenitis arthemis astyanax,Red-spotted Purple
61702829,2020-10-04,research,34.0988916667,-80.8934383333,,Richland,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61704634,2020-10-03,research,35.5475345864,-95.473771356,,McIntosh,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
61708709,2020-10-04,research,35.1925,-82.6130555556,,Transylvania,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
61709780,2020-10-04,research,36.5574033333,-82.488905,,Sullivan,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
61710654,2020-10-04,research,38.9462283333,-92.4465733333,,Boone,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
61711412,2020-10-04,research,33.6200800408,-83.8720677936,,Newton,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
